Time,Poke1,Poke2,Line1,Line2,Line3,Line4,Cue1,Cue2,Cue3,Cue4
312.555,True,False,0,0,0,0,False,False,False,False
312.596,True,False,0,0,0,0,False,False,False,False
312.636,True,False,0,0,0,0,False,False,False,False
312.677,True,False,0,0,0,0,False,False,False,False
312.718,True,False,0,0,0,0,False,False,False,False
312.759,True,False,0,0,0,0,False,False,False,False
312.799,True,False,0,0,0,0,False,False,False,False
312.84,True,False,0,0,0,0,False,False,False,False
312.881,True,False,0,0,0,0,False,False,False,False
312.921,True,False,0,0,0,0,False,False,False,False
312.962,True,False,0,0,0,0,False,False,False,False
313.003,True,False,0,0,0,0,False,False,False,False
313.044,True,False,0,0,0,0,False,False,False,False
313.084,True,False,0,0,0,0,False,False,False,False
313.125,True,False,0,0,0,0,False,False,False,False
313.166,True,False,0,0,0,0,False,False,False,False
313.206,True,False,0,0,0,0,False,False,False,False
313.247,True,False,0,0,0,0,False,False,False,False
313.288,True,False,0,0,0,0,False,False,False,False
313.329,True,False,0,0,0,0,False,False,False,False
313.37,True,False,0,0,0,0,False,False,False,False
313.41,True,False,0,0,0,0,False,False,False,False
313.451,True,False,0,0,0,0,False,False,False,False
313.492,True,False,0,0,0,0,False,False,False,False
313.532,True,False,0,0,0,0,False,False,False,False
313.573,True,False,0,0,0,0,False,False,False,False
313.614,True,False,0,0,0,0,False,False,False,False
313.655,True,False,0,0,0,0,False,False,False,False
313.695,True,False,0,0,0,0,False,False,False,False
313.736,True,False,0,0,0,0,False,False,False,False
313.777,True,False,0,0,0,0,False,False,False,False
313.817,True,False,0,0,0,0,False,False,False,False
313.858,True,False,0,0,0,0,False,False,False,False
313.899,True,False,0,0,0,0,False,False,False,False
313.94,True,False,0,0,0,0,False,False,False,False
313.981,True,False,0,0,0,0,False,False,False,False
314.021,True,False,0,0,0,0,False,False,False,False
314.062,True,False,0,0,0,0,False,False,False,False
314.103,True,False,0,0,0,0,False,False,False,False
314.143,True,False,0,0,0,0,False,False,False,False
314.184,True,False,0,0,0,0,False,False,False,False
314.225,True,False,0,0,0,0,False,False,False,False
314.265,True,False,0,0,0,0,False,False,False,False
314.306,True,False,0,0,0,0,False,False,False,False
314.347,True,False,0,0,0,0,False,False,False,False
314.388,True,False,0,0,0,0,False,False,False,False
314.428,True,False,0,0,0,0,False,False,False,False
314.469,True,False,0,0,0,0,False,False,False,False
314.51,True,False,0,0,0,0,False,False,False,False
314.551,True,False,0,0,0,0,False,False,False,False
314.592,True,False,0,0,0,0,False,False,False,False
314.632,True,False,0,0,0,0,False,False,False,False
314.673,True,False,0,0,0,0,False,False,False,False
314.714,True,False,0,0,0,0,False,False,False,False
314.754,True,False,0,0,0,0,False,False,False,False
314.795,True,False,0,0,0,0,False,False,False,False
314.836,True,False,0,0,0,0,False,False,False,False
314.877,True,False,0,0,0,0,False,False,False,False
314.917,True,False,0,0,0,0,False,False,False,False
314.958,True,False,0,0,0,0,False,False,False,False
314.999,True,False,0,0,0,0,False,False,False,False
315.039,True,False,0,0,0,0,False,False,False,False
315.08,True,False,0,0,0,0,False,False,False,False
315.121,True,False,0,0,0,0,False,False,False,False
315.162,True,False,0,0,0,0,False,False,False,False
315.203,True,False,0,0,0,0,False,False,False,False
315.243,True,False,0,0,0,0,False,False,False,False
315.284,True,False,0,0,0,0,False,False,False,False
315.325,True,False,0,0,0,0,False,False,False,False
315.366,True,False,0,0,0,0,False,False,False,False
315.406,True,False,0,0,0,0,False,False,False,False
315.447,True,False,0,0,0,0,False,False,False,False
315.488,True,False,0,0,0,0,False,False,False,False
315.528,True,False,0,0,0,0,False,False,False,False
315.569,True,False,0,0,0,0,False,False,False,False
315.61,True,False,0,0,0,0,False,False,False,False
